,Type,Script
189,0,humming whole new world brushing appears one double doorshypnotized oh fatheri wonderful time happy still monotone hypnosis chosen husband door opens reveals wed gasps sight youre speechless see fine 
190,0,quality wife never marry goes father choose ali ali left quick pan finds standing doorway balcony better check crystal ball ali gasps sight heback parroteseuh awk tell truth tried killed goes ridiculo
191,0,us nonsense highness obviously lying brings staff close face obviouslylying sees staff glowing eyes father wrong know grabs staff smashes floor flinches spell broken good oh oh oh highness controlling
192,0, advances staff traitor trio advances majesty explained guards guards well itwere dead forget dig grave us dead sees lamp pocket makes move grabbed guards arrest done yet boy pulls vial pocket sees ru
193,0,shes throws vial floor large red cloud appears gone find search everywhere right yes lean kiss barges trusted counselor plotting time horrible ever stops mid sentence looks pair true daughter finally 
194,0,chosen suitor nods ha ha praise allah brilliant boy could kiss wo noti leave two wed yes yes happy prosperous boy yes fine upstanding youth like person unimpeachable moral character exactly kingdom ne
195,0,eds looks concerned cut int chambers enter gotta get outta gotta get gotta start packing highness essentials starts throwing things cage smiles broadly travel light bring guns weapons knives stops tak
196,0,es picture picture knowi think making weird face starts laugh wildly oh boyhe gone nuts cracked flies knocks head get grip grabs around neck good grip ali nothing ragged urchin lamp miserable going re
197,0,lieve cut ext palace looking gardens want comes lamp huzzah hail conquering hero turns oneman band sees walk away head hung stops scratches head comes idea zooms holds hands like director scoping pict
198,0,ure look heart princess gonna next looks walks away sadness bed falls sighs confused goes pulls script labeled whispering psst line going free anytime geniei ca sure go wish free grabs head uses mock 
199,0,ventriloquist dummy pulls away serious look sorryi really want make sultanno want make ali without al reason anyone thinks anything find really quietly finds lose ca keep ca wish free sarcastically he
200,0,y understand lied everyone else hey beginning feel left excuse master says last word disgust poofs back lamp carpet watching window ohhh really sorry tongue comes spout raspberries well fine slams pil
201,0,low top lamp stay looks carpet guys looking leave look ii sorry wait waiti sorry wait c amon sighs righti gotta tell truth distance ali oh aliwill come putting turban well goes walks garden see wearin
202,0,g beak standing stilts next flamingo pond imitating voice ahemin menagerie hurry coming see hurry past noticing birds laughs turns back looks face flamingo panting flamingo duh ya got problem pinky sw
203,0,eeps bird feet runs palace finds lamp pillow boy gonna happy see stretches face like imitates good work normal ah go reallyon scale one ten eleven normal ah jafaryoure kind embarrassed blushing flies 
204,0,away lamp cut palace entrance standing top making announcement people people agrabah daughter finally chosen suitor cut behind curtain peeking appears bottom stairs ali something got tell whole kingdo
205,0,m turned father announcement listen please good luck pushes onto platform overlooks entire crowd ali ababwa oh boy far watch window look cheering little pipsqueak let cheer lifts lamp rubs comes know 
206,0,al getting turns sees reallyyyyyyi think youre descends consults playbill tonight role al played tall dark sinister ugly man master throws ground puts foot face afraid grant first wish wish rule high 
207,0,cut ext dark clouds circle castle castle shakes roof rips duck whoa bless soul going turban lifts head grabs whole body flies stripped clothing except boxer shorts clothing reappears heh heh heh vile 
208,0,betrayer vile betrayer oh yeah well see pulls turban finds empty lamp finderskeepers abooboo look see gigantic lift palace clouds whistles carpet flies greet fly near head sorry kidi got new master pl
209,0,aces palace top mountain order stop new order nowmy order finally bow bows never bow surprised bow cower sorcerer second wishi wish powerful sorcerer world extends finger tries stop cannot another tm 
210,0,brand lightning bolt strikes returning normal look ladies gentlemen warm agrabah welcome sorcerer ah yesabject humiliation zaps staff bow rajah comes running zaps rajah tiger turns kitty cat boy oh pr
211,0,incesslifts chin staffthere someone dying introduce offcamera get hands zaps carpet flies away ali yes know read lips come grips reality brings two closer air yes meet blast past whose lies good last 
212,0,say hello precious ali zaps ali back say tried tell ali turns merely con need go take personality flaws give adequate cause send packing oneway trip prospects take terminal dip assets frozen venue cho
213,0,sen ends earth whoopee long good bye see ya exprince ali zapped back normal sends two tall pillar launches like rocket carpet get fb see snowy wasteland pillar crashes rolls finally comes stop emerges
214,0, obviously cold looks back shivering pile snow oh faulti freed chance digs cradles inside vest okay sorry abui made mess everything somehow gotta go back set things right starts walk snow eventuallyst
215,0,eps frozen carpet carpet looks sees carpet pinned pillar tugs try free carpet ca begins remove snow base pillar start digging finally enough snow removed pillar begins roll runs away looks back slides
216,0, place pillar rolls gone left sitting patch snow made window pillar yeah right looks turban made scared carpet shakes snow rushes pick back agrabah let go cut back ext long shot agrabah shrouded red c
217,0,louds cut int slow zoom throne room tied like marionette chained next throne puppet ruler want cracker cracker shove em right throat lots pulls chain walks holding apple leave alone stops second conti
